time,cat_name,state,lick,bout,water
2025-12-25 18:43:55.232,unknown,1,0,0,1.35448
2025-12-25 18:43:56.608,unknown,0,0,0,1.35126
2025-12-25 18:44:02.656,unknown,1,0,0,1.35239
2025-12-25 18:44:03.968,unknown,0,0,0,1.34997
2025-12-25 18:44:07.584,unknown,1,0,0,1.35746
2025-12-25 18:44:08.608,unknown,0,0,0,1.33144
2025-12-25 18:44:12.608,unknown,1,0,0,1.35392
2025-12-25 18:44:13.632,unknown,0,0,0,1.33764
2025-12-25 18:44:17.664,unknown,1,0,0,1.35335
2025-12-25 18:44:19.136,unknown,0,0,0,1.33361
2025-12-25 18:44:23.872,unknown,1,0,0,1.33676
2025-12-25 18:44:25.184,unknown,0,0,0,1.3378
2025-12-25 18:44:25.280,unknown,1,0,0,1.33192
2025-12-25 18:44:25.376,unknown,0,1,0,1.3511
2025-12-25 18:44:26.368,unknown,0,0,0,1.33289
2025-12-25 18:44:29.184,unknown,1,0,0,1.33861
2025-12-25 18:44:29.312,unknown,0,1,0,1.33619
2025-12-25 18:44:29.440,unknown,1,1,0,1.33345
2025-12-25 18:44:30.688,unknown,0,1,0,1.33386
2025-12-25 18:44:31.680,unknown,0,0,0,1.33305
2025-12-25 18:44:35.360,unknown,1,0,0,1.33257
2025-12-25 18:44:36.928,unknown,0,0,0,1.31952
2025-12-25 18:44:43.264,unknown,1,0,0,1.33966
2025-12-25 18:44:44.736,unknown,0,0,0,1.3196
2025-12-25 18:44:49.696,unknown,1,0,0,1.3378
2025-12-25 18:44:50.008,unknown,0,0,0,1.35384
2025-12-25 18:44:56.160,unknown,1,0,0,1.31581
2025-12-25 18:44:57.568,unknown,0,0,0,1.31371
2025-12-25 18:45:03.520,unknown,1,0,0,1.31573
2025-12-25 18:45:05.088,unknown,0,0,0,1.31637
2025-12-25 18:45:11.680,unknown,1,0,0,1.33241
2025-12-25 18:45:13.056,unknown,0,0,0,1.31524
2025-12-25 18:45:17.248,unknown,1,0,0,1.32419
2025-12-25 18:45:18.720,unknown,0,0,0,1.32145
2025-12-25 18:45:23.000,unknown,1,0,0,1.31702
2025-12-25 18:45:25.856,unknown,0,0,0,1.3146
2025-12-25 18:55:00.896,unknown,1,0,0,1.31984
2025-12-25 18:55:01.504,unknown,0,0,0,1.29615
2025-12-25 18:55:01.600,unknown,1,0,0,1.32072
2025-12-25 18:55:02.432,unknown,0,0,0,1.29808
2025-12-25 18:55:07.424,unknown,1,0,0,1.29655
2025-12-25 18:55:07.968,unknown,0,0,0,1.29035
2025-12-25 18:55:08.064,unknown,1,0,0,1.29849
2025-12-25 18:55:08.128,unknown,0,1,0,1.30203
2025-12-25 18:55:08.160,unknown,1,1,0,1.3001
2025-12-25 18:55:08.800,unknown,0,1,0,1.2976
2025-12-25 18:55:09.824,unknown,0,0,0,1.29543
2025-12-25 18:55:13.024,unknown,1,0,0,1.29945
